author_name,rating,text
FENG-CHI HSIEH,3,"(由 Google 提供翻譯) 普普

(原始評論)
普普"
k k,5,"(由 Google 提供翻譯) 送餐速度快

(原始評論)
送餐速度快"
min hung huang,3,"(由 Google 提供翻譯) 連鎖餃子食堂，卻不如其他八方。

(原始評論)
Chain dumpling eatery, but not as good as other bafang."
李岳衡,4,"(由 Google 提供翻譯) 吃了好多年了

(原始評論)
吃了好多年了"
pigfoot Chen,3,"(由 Google 提供翻譯) 好的

(原始評論)
ok"
alston kuo,1,"(由 Google 提供翻譯) 唉！

(原始評論)
唉！"
DearDaniel 【Daniel】,3,
Klein Shi,4,
leiley kk,4,
邱永祺,2,
Ko Gun,3,
林振宇,1,
Peter Chiou,3,
Thomas Mu,4,
yung yu tsai,5,
吳世權,3,
莊孝萱,4,
Marlboro Chuang,4,
ch gary,2,
丘哼利,3,
Shih Richard,2,
粘芷寧,1,
林耿誼,5,
Richie Chen,4,
許博凱,3,
張凱晴,4,
黃子軒,2,
Jye Sheng,4,
Karen Yang,3,
James Lin,3,
陳語嫻,5,
DE KUAN JEN,3,
Y.C. Weng,4,
Feng-Chi Hsiao,4,
何順安,3,
Edwin Ling,3,
喬伊 &&蘇,3,
Jim Wu,5,
T & J (T&J),5,
Eva Lin,1,
Louis Chen,4,
Grace Chen,4,
吳儀軒,3,
王林德,3,
月月（月月）,5,
Leo Saran,2,
Ming Yuan Chang,5,
李少白,4,
蔡錦東,3,
Isken Huang,4,
hmz jackek,5,
circle chen,3,
Thomas Fache,4,
馬振宇,4,
鄭宇崴,4,
林映均,2,
KM Tu,3,
A-Chai Joo,4,
單玉如,4,
Stan,3,
蔡定先,5,
Jia Juan Tsai,1,
Pan Troy,4,
黃佳玲,3,
任德寬科政中心,3,
黃瑞勳,5,
Sophia Peng,3,
黎育如,4,
碰騰,4,
羿彣,5,
Kai-Chun Lin,3,
kevin wang,4,
葉材斌,5,
WEI,5,
Yi jie Jun,3,
Zheng-Cong Yang,3,
Cheng-Mao Wang,4,
Cheng楷議,5,
Anita W.Y. Tao,5,
閒閒美人,5,
Shyh,4,
謝孟陽,1,
李昀陵,4,
Stephen Li,4,
賴嘉振,1,
Joanne Lu,5,
葉松瓚,5,
Ymow Wu,4,
神鬼戰士,3,
Peter Wang,5,
H.P. Wang (Vince),4,
何雨恩,1,
曽子沛,1,
BJ,4,
Wei-Ming Chen,2,
Ann Shih,1,
黃雨果,3,
jiaher lee,3,
瘋無,5,
蘇義傑,4,
johnny0976 hwang,3,
細滑初流乃,1,
Ita Tsai,3,
楊洋,3,
Dino Gau (Dino),4,
Tommy Chen,4,
S. Yu,3,
荣杰张,5,
I-Che Lee,2,
