author_name,rating,text
Bonjour Cindy,5,蛋糕很美👍
Enoch,5,好吃😋
楊俊德,3,小蛋糕好吃，也適合送禮
Zheng-Jie (ŘΔŁƤĦ),3,司康不錯吃
candy chien,5,"(由 Google 提供翻譯) Felicitas Pâtissérie
是我吃過最好吃、美到翻掉的蛋糕!
送禮很體面~美到爆掉~~一整個少女爆發!!
除了杯子蛋糕外，超級推馬林糖~甜度很適中~
朋友收到蛋糕超級喜歡的，
謝謝老闆娘~很細心的介紹每個愛心製作出來的糕點
連包裝都超級貼心!!

大推!!!大推!!!大推!!!大推!!!

(原始評論)
Felicitas Pâtissérie
是我吃過最好吃、美到翻掉的蛋糕!
送禮很體面~美到爆掉~~一整個少女爆發!!
除了杯子蛋糕外，超級推馬林糖~甜度很適中~
朋友收到蛋糕超級喜歡的，
謝謝老闆娘~很細心的介紹每個愛心制作出來的糕點
連包裝都超級貼心!!

大推!!!大推!!!大推!!!大推!!!"
王語嫣,2,"(由 Google 提供翻譯) 就好看，奶油好硬........

(原始評論)
就好看，奶油好硬........"
張月溶,5,"(由 Google 提供翻譯) 蛋糕很漂亮，好好吃喔！

(原始評論)
蛋糕很漂亮，好好吃喔！"
Lizzy Sung,4,"(由 Google 提供翻譯) 有點貴，但這裡的甜點很棒。因為我從未聽說過這個地方，所以在進入之前我沒想到它的質量好。然而，所有漂亮而不太甜的甜點讓我愛上了這個小地方。他們還提供非麵粉甜點！

(原始評論)
A bit pricy but the desserts here are great. I didn't expect the good quality before coming in since I have never heard about this …"
Ko wawa,5,"(由 Google 提供翻譯) 好吃又美～

(原始評論)
好吃又美～"
陳能立,5,"(由 Google 提供翻譯) 小姐人超善良

(原始評論)
小姐人超善良"
林婉儀,4,"(由 Google 提供翻譯) 造型很美，口味一般

(原始評論)
造型很美，口味一般"
Owen Hsieh,4,"(由 Google 提供翻譯) 店裡有超美的🌹杯子蛋糕非常適合送禮✌🏻

(原始評論)
店裡有超美的🌹杯子蛋糕 非常適合送禮✌🏻"
Mercedes Me,5,"(由 Google 提供翻譯) 成品很美

(原始評論)
成品很美"
Aurora Hernández,3,"(由 Google 提供翻譯) 對我來說太輕了

(原始評論)
Too light for me"
陳琳覲,4,"(由 Google 提供翻譯) 蛋糕超美

(原始評論)
蛋糕超美"
葉小美,5,"(由 Google 提供翻譯) 超好吃！

(原始評論)
超好吃！"
Jeremaih Wang,5,"(由 Google 提供翻譯) 非常好

(原始評論)
very nice"
狄亞,5,
sif hsieh,4,
shuchung liu,3,
Lttsao Afro,5,
Hsiaotung Lai,5,
蔡忠洋,5,
莫積齡,2,
王庭鈞,5,
William Sun,4,
張榕,4,
new acount,5,
Nguyễn Linh,5,
YAO LAN,5,
謝唯莉,4,
俞婷,3,
張美月,5,
林裕立,4,
張偉哲,2,
Robert Ma,3,
Wen Lung Sung,3,
艾比,5,
Sophy Yeh,2,
王博昶,5,
盧勁瑋,4,
Szu ying Wang,5,
機車有夠,5,
ren hong wang,5,
new acount,5,
郭信宏,5,
吳紀恩,5,
ChengSen Liu,5,
李佳霖,5,
Y.C. Weng,3,
Sandy Chen,5,
Jennifer Shih,1,
Denis Kan,5,
陳良魁,4,
陳仁,4,
Stone Rosetta,3,
Chinpin Huang,3,
黃金斌,3,
高宗堯,1,
Yuan Yuan,5,
Rose Chung,4,
孫崇軒,5,
